
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
8, 2.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.24, 5.46, 28.0518, 8.8652

8, 2.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.21, 5.43, 28.1837, 8.9088

8, 2.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.21, 5.43, 28.1309, 8.8850

8, 2.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.20, 5.42, 28.0691, 8.8143

8, 2.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.18, 5.40, 28.0904, 8.8140

8, 2.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.16, 5.38, 28.0736, 8.7856

8, 2.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.16, 5.38, 28.0486, 8.7581

8, 2.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.12, 5.34, 28.1078, 8.7778

8, 2.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.12, 5.34, 28.0092, 8.6640

8, 2.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.09, 5.31, 28.1167, 8.7169

8, 2.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.07, 5.29, 28.1084, 8.7087

8, 2.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.07, 5.28, 27.9952, 8.6331

8, 2.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.04, 5.25, 28.1041, 8.6544

8, 2.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.03, 5.25, 28.0577, 8.6226

8, 2.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.01, 5.23, 28.0681, 8.6193

8, 2.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.99, 5.21, 28.0859, 8.5935

8, 2.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.98, 5.19, 28.0602, 8.5746

8, 2.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.95, 5.18, 28.0662, 8.5481

